Accession,Hit,Score,Database,Assembly
HIM_07575,cur_C_accs,478.8,82,GCA_000956045
HIM_09524,cur_B_accs,417.7,82,GCA_000956045
HIM_07578,cur_B_accs,397.9,82,GCA_000956045
HIM_09528,cur_M_accs,646.3,82,GCA_000956045
NYO67_6059,cur_C_accs,571.7,82,GCA_027574695
NYO67_5088,cur_B_accs,443.8,82,GCA_027574695
NYO67_6060,cur_M_accs,744.3,82,GCA_027574695
NYO67_6058,cur_G_accs,586.9,82,GCA_027574695
NYO67_5847,cur_G_accs,510.8,82,GCA_027574695
NYO67_2723,cur_G_accs,487.7,82,GCA_027574695
E4U39_003818,cur_C_accs,496.6,82,GCA_018360525
E4U39_003817,cur_B_accs,387.3,82,GCA_018360525
E4U39_003820,cur_M_accs,658.0,82,GCA_018360525
BO80DRAFT_453475,cur_G_accs,642.5,82,GCA_003184845
BO80DRAFT_448139,cur_C_accs,529.2,82,GCA_003184845
BO80DRAFT_453476,cur_M_accs,676.5,82,GCA_003184845
BO80DRAFT_363328,cur_M_accs,628.1,82,GCA_003184845
CBS147354_1024,cur_C_accs,571.3,82,GCA_023065465
CBS147354_1023,cur_B_accs,405.9,82,GCA_023065465
CBS147354_1022,cur_M_accs,703.5,82,GCA_023065465
CBS147354_1021,cur_G_accs,557.6,82,GCA_023065465
AKAW2_80220S,cur_C_accs,536.0,82,GCA_016861625
AKAW2_10058S,cur_C_accs,534.8,82,GCA_016861625
AKAW2_80219A,cur_B_accs,329.3,82,GCA_016861625
AKAW2_80218A,cur_M_accs,672.5,82,GCA_016861625
AKAW2_10059S,cur_G_accs,560.8,82,GCA_016861625
BO99DRAFT_395120,cur_C_accs,530.7,82,GCA_003184705
BO99DRAFT_445585,cur_B_accs,397.3,82,GCA_003184705
BO99DRAFT_450685,cur_M_accs,658.2,82,GCA_003184705
CNMCM8714_002103,cur_G_accs,524.3,82,GCA_012656185
KXW93_002178,cur_M_accs,580.6,88,GCA_020501475
KXW93_002180,cur_G_accs,476.3,88,GCA_020501475
FE257_008461,cur_C_accs,473.6,88,GCA_015844325
FE257_005269,cur_B_accs,346.2,88,GCA_015844325
FE257_010062,cur_M_accs,593.6,88,GCA_015844325
FE257_002394,cur_G_accs,484.9,88,GCA_015844325
AtWU_03811,cur_C_accs,533.3,88,GCA_013340325
AtWU_06561,cur_C_accs,528.1,88,GCA_013340325
AtWU_06559,cur_M_accs,672.1,88,GCA_013340325
AtWU_03812,cur_G_accs,536.8,88,GCA_013340325
PCG10_003969,cur_C_accs,619.1,88,GCA_014621375
PCG10_003968,cur_B_accs,471.0,88,GCA_014621375
GGS22DRAFT_161174,cur_G_accs,467.6,88,GCA_022496945
BDV38DRAFT_291015,cur_G_accs,653.8,88,GCA_009193445
BDV38DRAFT_270672,cur_B_accs,428.6,88,GCA_009193445
BDV38DRAFT_291014,cur_M_accs,739.1,88,GCA_009193445
BDV38DRAFT_272869,cur_G_accs,513.5,88,GCA_009193445
BDV38DRAFT_64710,cur_G_accs,462.1,88,GCA_009193445
DL766_006639,cur_G_accs,489.9,88,GCA_004154975
MAA_00080,cur_C_accs,495.1,88,GCA_000187425
MAA_00081,cur_B_accs,425.1,88,GCA_000187425
MAA_00078,cur_M_accs,652.7,88,GCA_000187425
MAA_00082,cur_G_accs,552.7,88,GCA_000187425
MAA_07498,cur_G_accs,484.7,88,GCA_000187425
OAory_01066610,cur_G_accs,650.1,88,GCA_002007945
OAory_01093460,cur_B_accs,423.6,88,GCA_002007945
OAory_01066600,cur_M_accs,766.7,88,GCA_002007945
OAory_01023330,cur_G_accs,487.7,88,GCA_002007945
OAory_01071540,cur_G_accs,486.6,88,GCA_002007945
F4781DRAFT_394394,cur_G_accs,461.2,88,GCA_022836615
C8Q69DRAFT_12298,cur_C_accs,520.2,88,GCA_004022145
C8Q69DRAFT_12248,cur_B_accs,404.1,88,GCA_004022145
C8Q69DRAFT_12249,cur_M_accs,687.0,88,GCA_004022145
VdG1_05627,cur_G_accs,465.4,88,GCA_011066465
MMC30_000465,cur_C_accs,456.0,88,GCA_022813945
MMC30_000466,cur_B_accs,402.1,88,GCA_022813945
MMC30_000467,cur_M_accs,666.9,88,GCA_022813945
ALT_9421,cur_M_accs,584.6,88,GCA_001445615
ALT_9420,cur_G_accs,510.9,88,GCA_001445615
ALT_0107,cur_G_accs,480.0,88,GCA_001445615
KXX57_003790,cur_M_accs,578.0,88,GCA_020499315
KXX57_005649,cur_G_accs,522.4,88,GCA_020499315
CNMCM6805_009643,cur_C_accs,570.7,88,GCA_012656285
CNMCM6805_009641,cur_M_accs,648.4,88,GCA_012656285
CNMCM6805_005916,cur_M_accs,587.1,88,GCA_012656285
CNMCM6805_005917,cur_G_accs,524.5,88,GCA_012656285
AlacWU_01285,cur_C_accs,537.7,88,GCA_024862975
AlacWU_08724,cur_C_accs,534.4,88,GCA_024862975
AlacWU_08722,cur_M_accs,661.6,88,GCA_024862975
AlacWU_01284,cur_G_accs,543.3,88,GCA_024862975
H634G_10080,cur_C_accs,497.9,88,GCA_000426965
H634G_10081,cur_B_accs,423.5,88,GCA_000426965
H634G_10082,cur_G_accs,552.7,88,GCA_000426965
H634G_08383,cur_G_accs,492.2,88,GCA_000426965
DTO013E5_3854,cur_C_accs,571.3,88,GCA_023141195
DTO013E5_3853,cur_B_accs,405.9,88,GCA_023141195
DTO013E5_3852,cur_M_accs,703.5,88,GCA_023141195
DTO013E5_3851,cur_G_accs,558.7,88,GCA_023141195
MMC16_005950,cur_G_accs,474.6,88,GCA_022814355
F9C07_9323,cur_C_accs,569.1,88,GCA_009017415
F9C07_5878,cur_B_accs,443.8,88,GCA_009017415
F9C07_1723127,cur_M_accs,766.4,88,GCA_009017415
F9C07_4242,cur_G_accs,487.7,88,GCA_009017415
F9C07_8749,cur_G_accs,484.5,88,GCA_009017415
RJ55_03678,cur_C_accs,482.7,88,GCA_001618945
RJ55_03677,cur_B_accs,420.2,88,GCA_001618945
RJ55_03676,cur_M_accs,610.8,88,GCA_001618945
FocTR4_00008546,cur_G_accs,465.0,88,GCA_007994515
CSOL1703_00004911,cur_G_accs,463.2,88,GCA_902141235
KXX61_005134,cur_G_accs,524.4,88,GCA_020499255
E4U27_004859,cur_C_accs,493.9,88,GCA_018360745
E4U27_004857,cur_M_accs,659.3,88,GCA_018360745
F4775DRAFT_598863,cur_M_accs,636.9,88,GCA_022544895
F4775DRAFT_542037,cur_G_accs,461.4,88,GCA_022544895
PENANT_c054G09762,cur_C_accs,586.3,88,GCA_002072345
PENANT_c054G00966,cur_B_accs,466.5,88,GCA_002072345
PENANT_c054G07732,cur_M_accs,695.2,88,GCA_002072345
PENANT_c054G09476,cur_G_accs,579.4,88,GCA_002072345
F5B20DRAFT_561076,cur_C_accs,513.3,88,GCA_022497155
F5B20DRAFT_587788,cur_B_accs,403.7,88,GCA_022497155
F5B20DRAFT_569245,cur_M_accs,635.1,88,GCA_022497155
F5B20DRAFT_59986,cur_G_accs,471.1,88,GCA_022497155
E4U57_002702,cur_C_accs,493.9,88,GCA_018360085
E4U57_002703,cur_B_accs,371.4,88,GCA_018360085
E4U57_004087,cur_B_accs,349.2,88,GCA_018360085
E4U57_002700,cur_M_accs,646.5,88,GCA_018360085
BO94DRAFT_617645,cur_C_accs,537.4,88,GCA_003184525
BO94DRAFT_461844,cur_M_accs,652.0,88,GCA_003184525
CEP52_014532,cur_G_accs,470.4,88,GCA_003946995
MANI_011024,cur_C_accs,496.6,88,GCA_000739145
MANI_011011,cur_B_accs,424.6,88,GCA_000739145
MANI_011010,cur_G_accs,552.5,88,GCA_000739145
MANI_006355,cur_G_accs,492.2,88,GCA_000739145
NYO67_6059,cur_C_accs,571.7,88,GCA_027574695
NYO67_5088,cur_B_accs,443.8,88,GCA_027574695
NYO67_6060,cur_M_accs,744.3,88,GCA_027574695
NYO67_6058,cur_G_accs,586.9,88,GCA_027574695
NYO67_5847,cur_G_accs,510.8,88,GCA_027574695
NYO67_2723,cur_G_accs,487.7,88,GCA_027574695
PEX2_109220,cur_M_accs,576.9,88,GCA_000769745
TPAR_08120,cur_C_accs,488.6,88,GCA_002916505
TPAR_08121,cur_B_accs,416.8,88,GCA_002916505
TPAR_08124,cur_M_accs,651.9,88,GCA_002916505
TPAR_03746,cur_G_accs,505.5,88,GCA_002916505
E4U39_003818,cur_C_accs,496.6,88,GCA_018360525
E4U39_003817,cur_B_accs,387.3,88,GCA_018360525
E4U39_003820,cur_M_accs,658.0,88,GCA_018360525
BDV39DRAFT_193770,cur_G_accs,661.4,88,GCA_009193525
BDV39DRAFT_203149,cur_B_accs,437.5,88,GCA_009193525
BDV39DRAFT_193772,cur_M_accs,741.1,88,GCA_009193525
BDV39DRAFT_204692,cur_G_accs,521.1,88,GCA_009193525
BDV39DRAFT_212004,cur_G_accs,487.5,88,GCA_009193525
KXW73_005710,cur_G_accs,522.9,88,GCA_020502185
CNMCM5793_009084,cur_C_accs,525.8,88,GCA_014281905
CNMCM5793_009083,cur_B_accs,401.0,88,GCA_014281905
CNMCM5793_009082,cur_M_accs,663.7,88,GCA_014281905
CNMCM5793_000866,cur_M_accs,594.3,88,GCA_014281905
CNMCM5793_000867,cur_G_accs,499.4,88,GCA_014281905
CBS76997_5281,cur_G_accs,643.6,11,GCA_023137765
CBS76997_10574,cur_C_accs,534.2,11,GCA_023137765
CBS76997_10575,cur_M_accs,673.7,11,GCA_023137765
PENSTE_c025G08159,cur_C_accs,520.0,11,GCA_002072375
PENSTE_c025G04611,cur_M_accs,675.4,11,GCA_002072375
PENSTE_c025G07948,cur_G_accs,532.9,11,GCA_002072375
FFB20_14001,cur_G_accs,464.3,11,GCA_900096605
BDW47DRAFT_21353,cur_C_accs,558.4,11,GCA_002847045
BDW47DRAFT_21344,cur_B_accs,449.8,11,GCA_002847045
BDW47DRAFT_104530,cur_M_accs,702.9,11,GCA_002847045
BDW47DRAFT_21333,cur_G_accs,525.4,11,GCA_002847045
BP5796_10930,cur_G_accs,462.9,11,GCA_003369635
KXV73_001488,cur_M_accs,580.0,11,GCA_020502385
KXV73_001486,cur_G_accs,524.4,11,GCA_020502385
E4U27_004859,cur_C_accs,493.9,11,GCA_018360745
E4U27_004857,cur_M_accs,659.3,11,GCA_018360745
KXV94_005098,cur_G_accs,521.2,11,GCA_020501815
CBS147325_7680,cur_C_accs,571.3,11,GCA_023138645
CBS147325_7679,cur_B_accs,405.9,11,GCA_023138645
CBS147325_7678,cur_M_accs,704.4,11,GCA_023138645
CBS147325_7677,cur_G_accs,558.7,11,GCA_023138645
FPRO_07922,cur_G_accs,464.3,11,GCA_900067095
E4U12_000118,cur_C_accs,490.2,11,GCA_018360585
E4U12_000119,cur_B_accs,384.9,11,GCA_018360585
E4U12_000116,cur_M_accs,658.8,11,GCA_018360585
F5Y10DRAFT_288434,cur_C_accs,479.4,11,GCA_022578505
F5Y10DRAFT_288437,cur_B_accs,396.0,11,GCA_022578505
F5Y10DRAFT_256224,cur_M_accs,619.8,11,GCA_022578505
F5Y10DRAFT_288438,cur_G_accs,536.2,11,GCA_022578505
F5Y10DRAFT_254643,cur_G_accs,468.9,11,GCA_022578505
ACRE_051590,cur_C_accs,477.9,11,GCA_000769265
E4U11_001783,cur_C_accs,494.6,11,GCA_018360535
E4U11_001782,cur_B_accs,377.1,11,GCA_018360535
E4U11_001785,cur_M_accs,659.2,11,GCA_018360535
IFM61392_08531,cur_M_accs,580.8,11,GCA_010724635
IFM61392_08532,cur_G_accs,523.0,11,GCA_010724635
IFM61392_10602,cur_G_accs,479.3,11,GCA_010724635
BKA55DRAFT_506145,cur_G_accs,484.0,11,GCA_020744475
BKA55DRAFT_508582,cur_G_accs,465.2,11,GCA_020744475
BO99DRAFT_395120,cur_C_accs,530.7,11,GCA_003184705
BO99DRAFT_445585,cur_B_accs,397.3,11,GCA_003184705
BO99DRAFT_450685,cur_M_accs,658.2,11,GCA_003184705
KXW73_005710,cur_G_accs,522.9,11,GCA_020502185
K432DRAFT_416057,cur_C_accs,448.1,11,GCA_001692735
K432DRAFT_416056,cur_B_accs,390.1,11,GCA_001692735
K432DRAFT_416055,cur_M_accs,651.9,11,GCA_001692735
E4U58_007321,cur_C_accs,496.3,11,GCA_018360075
E4U58_007322,cur_B_accs,366.5,11,GCA_018360075
E4U58_007320,cur_M_accs,658.4,11,GCA_018360075
KXW65_002093,cur_M_accs,580.5,11,GCA_020500455
KXW65_009363,cur_G_accs,524.3,11,GCA_020500455
DTO032C6_2320,cur_C_accs,571.3,11,GCA_023141115
DTO032C6_2319,cur_B_accs,405.9,11,GCA_023141115
DTO032C6_2318,cur_M_accs,703.5,11,GCA_023141115
DTO032C6_2317,cur_G_accs,558.7,11,GCA_023141115
GQ602_004807,cur_C_accs,463.4,11,GCA_012980515
GQ602_004808,cur_B_accs,421.1,11,GCA_012980515
GQ602_004805,cur_M_accs,575.5,11,GCA_012980515
CBS147333_1805,cur_C_accs,571.3,11,GCA_023138015
CBS147333_1804,cur_B_accs,404.8,11,GCA_023138015
CBS147333_1803,cur_M_accs,704.4,11,GCA_023138015
CBS147333_1802,cur_G_accs,558.7,11,GCA_023138015
KXW93_002178,cur_M_accs,580.6,11,GCA_020501475
KXW93_002180,cur_G_accs,476.3,11,GCA_020501475
H633G_01157,cur_C_accs,497.9,11,GCA_000426985
H633G_01158,cur_B_accs,423.5,11,GCA_000426985
H633G_01159,cur_G_accs,552.7,11,GCA_000426985
H633G_02026,cur_G_accs,492.2,11,GCA_000426985
An03g00850,cur_C_accs,537.7,11,GCA_000002855
An11g02500,cur_C_accs,534.4,11,GCA_000002855
An11g02480,cur_M_accs,627.7,11,GCA_000002855
An03g00860,cur_G_accs,556.9,11,GCA_000002855
EAF04_002880,cur_G_accs,474.7,11,GCA_014898415
P168DRAFT_272789,cur_C_accs,553.2,11,GCA_002847485
P168DRAFT_328963,cur_B_accs,451.5,11,GCA_002847485
P168DRAFT_272784,cur_M_accs,709.4,11,GCA_002847485
P168DRAFT_283735,cur_G_accs,528.8,11,GCA_002847485
C8Q69DRAFT_12298,cur_C_accs,520.2,11,GCA_004022145
C8Q69DRAFT_12248,cur_B_accs,404.1,11,GCA_004022145
C8Q69DRAFT_12249,cur_M_accs,687.0,11,GCA_004022145
F4805DRAFT_1158,cur_G_accs,463.2,11,GCA_022695765
CNMCM6805_009643,cur_C_accs,570.7,11,GCA_012656285
CNMCM6805_009641,cur_M_accs,648.4,11,GCA_012656285
CNMCM6805_005916,cur_M_accs,587.1,11,GCA_012656285
CNMCM6805_005917,cur_G_accs,524.5,11,GCA_012656285
BOTCAL_0064g00310,cur_G_accs,477.4,11,GCA_004379285
KXV83_002885,cur_M_accs,580.0,11,GCA_020501185
KXV83_009337,cur_G_accs,522.9,11,GCA_020501185
AbraIFM66950_002527,cur_C_accs,534.6,11,GCA_027924045
AbraIFM66950_000453,cur_C_accs,532.6,11,GCA_027924045
AbraIFM66950_000205,cur_B_accs,354.5,11,GCA_027924045
PENPOL_c003G02662,cur_C_accs,576.0,11,GCA_002072265
PENPOL_c003G04128,cur_M_accs,712.6,11,GCA_002072265
PENPOL_c003G06101,cur_G_accs,481.8,11,GCA_002072265
M434DRAFT_67425,cur_G_accs,468.3,11,GCA_002120305
F5882DRAFT_280245,cur_G_accs,467.4,66,GCA_021399465
KXW67_004946,cur_G_accs,524.4,66,GCA_020503915
MMC07_001256,cur_G_accs,463.8,66,GCA_022814125
B0J14DRAFT_134303,cur_G_accs,479.4,66,GCA_020726485
BGZ61DRAFT_450897,cur_G_accs,472.0,66,GCA_021365365
KXW45_001978,cur_G_accs,524.3,66,GCA_020502225
FPHYL_10647,cur_G_accs,462.1,66,GCA_013396025
KXV43_006534,cur_G_accs,517.7,66,GCA_020500275
E4U22_004621,cur_C_accs,492.6,66,GCA_018360935
E4U22_004622,cur_B_accs,378.4,66,GCA_018360935
E4U22_004619,cur_M_accs,660.0,66,GCA_018360935
KXW96_001811,cur_M_accs,580.6,66,GCA_020500805
KXW96_001813,cur_G_accs,524.3,66,GCA_020500805
KXW09_001919,cur_G_accs,524.3,66,GCA_020503465
H9Q73_014050,cur_G_accs,463.4,66,GCA_018296245
FDECE_12973,cur_G_accs,476.4,66,GCA_013266205
COL5a_007707,cur_G_accs,462.3,66,GCA_026319145
BDV27DRAFT_143478,cur_G_accs,656.6,66,GCA_009193585
BDV27DRAFT_165996,cur_B_accs,433.2,66,GCA_009193585
BDV27DRAFT_155752,cur_M_accs,747.2,66,GCA_009193585
BDV27DRAFT_142001,cur_G_accs,514.3,66,GCA_009193585
BDV27DRAFT_142750,cur_G_accs,478.8,66,GCA_009193585
BDV27DRAFT_115866,cur_G_accs,462.0,66,GCA_009193585
KXV91_002016,cur_M_accs,580.6,66,GCA_020503555
KXV91_002014,cur_G_accs,524.3,66,GCA_020503555
KXX10_009482,cur_M_accs,580.6,66,GCA_020498945
KXX10_009484,cur_G_accs,524.3,66,GCA_020498945
GGR54DRAFT_592856,cur_G_accs,465.8,66,GCA_022984935
JX265_004371,cur_G_accs,467.6,66,GCA_022829195
GLRG_03419,cur_G_accs,466.8,66,GCA_000149035
BELL_0641g00010,cur_G_accs,473.5,66,GCA_004786205
FIE12Z_8314,cur_G_accs,468.5,66,GCA_003012295
MDCFG1_LOCUS513589,cur_G_accs,491.1,66,GCA_900492705
MDCFG1_LOCUS473883,cur_G_accs,464.2,66,GCA_900492705
CBS115989_1380,cur_G_accs,641.5,66,GCA_023091205
CBS115989_8866,cur_C_accs,534.4,66,GCA_023091205
CBS115989_8867,cur_M_accs,627.7,66,GCA_023091205
FAVG1_12694,cur_G_accs,500.8,66,GCA_000769215
FAVG1_01173,cur_G_accs,465.4,66,GCA_000769215
PEXP_063380,cur_M_accs,577.3,66,GCA_000769735
EAE97_004172,cur_G_accs,475.8,66,GCA_014898295
NOR_08249,cur_C_accs,494.8,66,GCA_001636745
NOR_08250,cur_B_accs,418.8,66,GCA_001636745
NOR_08247,cur_M_accs,645.0,66,GCA_001636745
NOR_08251,cur_G_accs,547.6,66,GCA_001636745
KXW13_003018,cur_M_accs,580.4,66,GCA_020503275
KXW13_003016,cur_G_accs,524.3,66,GCA_020503275
F5X97DRAFT_293984,cur_G_accs,475.0,66,GCA_022578855
MMC33_006273,cur_G_accs,465.8,66,GCA_022814295
DL763_008970,cur_G_accs,489.9,29,GCA_004155895
CP533_1105,cur_C_accs,481.6,29,GCA_003339415
CP533_1111,cur_B_accs,416.1,29,GCA_003339415
CP533_1108,cur_M_accs,635.4,29,GCA_003339415
BDV37DRAFT_297695,cur_G_accs,647.3,29,GCA_009193645
BDV37DRAFT_290295,cur_B_accs,420.0,29,GCA_009193645
BDV37DRAFT_275210,cur_M_accs,722.0,29,GCA_009193645
BDV37DRAFT_271420,cur_G_accs,467.9,29,GCA_009193645
KXW09_001919,cur_G_accs,524.3,29,GCA_020503465
KXX33_003919,cur_M_accs,580.0,29,GCA_020498865
KXX33_005019,cur_G_accs,524.4,29,GCA_020498865
AnigIFM56816_011113,cur_C_accs,536.7,29,GCA_027923785
AnigIFM56816_011334,cur_C_accs,532.5,29,GCA_027923785
AnigIFM56816_011332,cur_M_accs,677.2,29,GCA_027923785
AnigIFM56816_011114,cur_G_accs,539.4,29,GCA_027923785
F4815DRAFT_167700,cur_G_accs,464.0,29,GCA_023065755
LAWI1_G006616,cur_G_accs,481.1,29,GCA_007825375
HRG_08123,cur_C_accs,493.4,29,GCA_020360975
HRG_08124,cur_B_accs,427.7,29,GCA_020360975
HETSPECPRED_000096,cur_G_accs,472.0,29,GCA_905337345
FPSE_10841,cur_G_accs,500.7,29,GCA_000303195
FPSE_00459,cur_G_accs,464.2,29,GCA_000303195
AAL_00407,cur_C_accs,490.5,29,GCA_001636675
AAL_00408,cur_M_accs,605.6,29,GCA_001636675
AAL_00405,cur_G_accs,536.1,29,GCA_001636675
DL762_001874,cur_G_accs,489.7,29,GCA_004154925
CBS147371_10683,cur_G_accs,643.6,29,GCA_023134235
CBS147371_8315,cur_C_accs,534.4,29,GCA_023134235
CBS147371_8314,cur_M_accs,627.7,29,GCA_023134235
KXW93_002178,cur_M_accs,580.6,29,GCA_020501475
KXW93_002180,cur_G_accs,476.3,29,GCA_020501475
E8E15_007866,cur_C_accs,558.1,29,GCA_011058885
E8E15_007883,cur_M_accs,653.4,29,GCA_011058885
E8E15_007918,cur_G_accs,561.9,29,GCA_011058885
KXW05_003969,cur_G_accs,522.9,29,GCA_020501885
HG531_007932,cur_G_accs,464.2,29,GCA_012959185
MDCFG5_LOCUS178955,cur_G_accs,498.2,29,GCA_905332025
MDCFG5_LOCUS386076,cur_G_accs,464.2,29,GCA_905332025
PEX2_109220,cur_M_accs,576.9,29,GCA_000769745
B0T10DRAFT_309945,cur_G_accs,472.9,29,GCA_020736575
AO090113000171,cur_C_accs,570.5,29,GCA_000184455
AO090011000740,cur_B_accs,441.6,29,GCA_000184455
AO090113000174,cur_M_accs,732.3,29,GCA_000184455
AO090113000170,cur_G_accs,560.4,29,GCA_000184455
AO090120000064,cur_G_accs,512.2,29,GCA_000184455
AO090023000070,cur_G_accs,487.4,29,GCA_000184455
X797_008107,cur_C_accs,495.1,29,GCA_000591435
X797_008108,cur_B_accs,425.1,29,GCA_000591435
X797_008105,cur_M_accs,652.7,29,GCA_000591435
X797_008109,cur_G_accs,552.8,29,GCA_000591435
X797_011255,cur_G_accs,493.8,29,GCA_000591435
CBS147320_7601,cur_G_accs,640.8,29,GCA_023134415
CBS147320_4851,cur_C_accs,534.4,29,GCA_023134415
CBS147320_4850,cur_M_accs,673.7,29,GCA_023134415
KXX06_009556,cur_G_accs,524.3,29,GCA_020499245
CNMCM7927_007180,cur_M_accs,582.3,29,GCA_012656445
CNMCM7927_007179,cur_G_accs,513.5,29,GCA_012656445
CNMCM7927_000198,cur_G_accs,480.0,29,GCA_012656445
FLONG3_168,cur_G_accs,466.6,29,GCA_003012285
E4U40_005091,cur_C_accs,494.3,29,GCA_018360275
E4U40_005092,cur_B_accs,331.4,29,GCA_018360275
E4U40_005089,cur_M_accs,660.0,29,GCA_018360275
COH21_006684,cur_C_accs,564.7,29,GCA_002443215
COH21_011639,cur_B_accs,443.8,29,GCA_002443215
COH21_006683,cur_M_accs,746.1,29,GCA_002443215
COH21_006685,cur_G_accs,587.2,29,GCA_002443215
COH21_007416,cur_G_accs,488.4,29,GCA_002443215
COH21_000372,cur_G_accs,486.6,29,GCA_002443215
BGT96224V316_LOCUS2404,cur_G_accs,476.7,29,GCA_900519115
CBS147326_6370,cur_C_accs,571.3,29,GCA_023138615
CBS147326_6371,cur_B_accs,405.9,29,GCA_023138615
CBS147326_6372,cur_M_accs,703.5,29,GCA_023138615
CBS147326_6373,cur_G_accs,558.7,29,GCA_023138615
DER46DRAFT_638961,cur_G_accs,500.7,29,GCA_020744335
DER46DRAFT_505407,cur_G_accs,465.5,29,GCA_020744335
EDB81DRAFT_469720,cur_G_accs,469.4,54,GCA_020744425
M1833_003854,cur_G_accs,462.3,54,GCA_026026785
F5X97DRAFT_293984,cur_G_accs,475.0,54,GCA_022578855
KXX43_004088,cur_M_accs,580.0,54,GCA_020500105
KXX43_005391,cur_G_accs,522.9,54,GCA_020500105
AKAW2_80220S,cur_C_accs,536.0,54,GCA_016861625
AKAW2_10058S,cur_C_accs,534.8,54,GCA_016861625
AKAW2_80219A,cur_B_accs,329.3,54,GCA_016861625
AKAW2_80218A,cur_M_accs,672.5,54,GCA_016861625
AKAW2_10059S,cur_G_accs,560.8,54,GCA_016861625
CBS147330_8417,cur_C_accs,565.3,54,GCA_023138445
CBS147330_8416,cur_B_accs,404.9,54,GCA_023138445
CBS147330_8415,cur_M_accs,704.4,54,GCA_023138445
CBS147330_8414,cur_G_accs,558.7,54,GCA_023138445
DER44DRAFT_668307,cur_G_accs,464.7,54,GCA_020744355
KXW46_003244,cur_M_accs,580.0,54,GCA_020503885
KXW46_005512,cur_G_accs,522.9,54,GCA_020503885
CJF31_00006272,cur_G_accs,471.7,54,GCA_002946415
KXX23_003155,cur_G_accs,524.3,54,GCA_020499595
LW94_2107,cur_G_accs,464.3,54,GCA_001023065
KXX02_002205,cur_M_accs,580.4,54,GCA_020502985
KXX02_002203,cur_G_accs,524.4,54,GCA_020502985
ASPACDRAFT_58711,cur_C_accs,529.3,54,GCA_001890905
ASPACDRAFT_60409,cur_B_accs,381.2,54,GCA_001890905
ASPACDRAFT_41215,cur_B_accs,329.0,54,GCA_001890905
ASPACDRAFT_50957,cur_M_accs,609.6,54,GCA_001890905
KXV89_009357,cur_G_accs,524.3,54,GCA_020502435
KXW29_007212,cur_M_accs,580.0,54,GCA_020501765
KXW29_007210,cur_G_accs,524.4,54,GCA_020501765
MDCFG851_LOCUS155007,cur_G_accs,464.2,54,GCA_905359475
NXS19_008001,cur_G_accs,500.7,54,GCA_024752415
NXS19_003784,cur_G_accs,465.1,54,GCA_024752415
PNAL_LOCUS10314,cur_C_accs,559.9,54,GCA_911175185
PNAL_LOCUS10313,cur_M_accs,684.4,54,GCA_911175185
PNAL_LOCUS10312,cur_G_accs,551.2,54,GCA_911175185
CLO192961_LOCUS239750,cur_G_accs,465.3,54,GCA_902085965
PENANT_c054G09762,cur_C_accs,586.3,54,GCA_002072345
PENANT_c054G00966,cur_B_accs,466.5,54,GCA_002072345
PENANT_c054G07732,cur_M_accs,695.2,54,GCA_002072345
PENANT_c054G09476,cur_G_accs,579.4,54,GCA_002072345
LZL87_013918,cur_G_accs,501.5,54,GCA_024865645
LZL87_003380,cur_G_accs,465.8,54,GCA_024865645
KXV96_004519,cur_G_accs,522.9,54,GCA_020501645
KXX44_006788,cur_G_accs,524.3,54,GCA_020499355
MMC16_005950,cur_G_accs,474.6,54,GCA_022814355
KXW96_001811,cur_M_accs,580.6,54,GCA_020500805
KXW96_001813,cur_G_accs,524.3,54,GCA_020500805
CBS147324_7290,cur_G_accs,643.6,54,GCA_023137965
CBS147324_9876,cur_C_accs,534.4,54,GCA_023137965
CBS147324_9877,cur_M_accs,673.7,54,GCA_023137965
KXX63_000910,cur_M_accs,580.0,54,GCA_020498875
KXX63_000908,cur_G_accs,522.9,54,GCA_020498875
F5B18DRAFT_38954,cur_G_accs,473.6,54,GCA_022578685
VD0004_g8085,cur_G_accs,465.4,54,GCA_002892995
AAL_00407,cur_C_accs,490.5,54,GCA_001636675
AAL_00408,cur_M_accs,605.6,54,GCA_001636675
AAL_00405,cur_G_accs,536.1,54,GCA_001636675
KXV51_004211,cur_M_accs,580.5,54,GCA_020501695
KXV51_005773,cur_G_accs,524.3,54,GCA_020501695
KXX14_003975,cur_M_accs,580.6,54,GCA_020498895
KXX14_006161,cur_G_accs,524.3,54,GCA_020498895
CFIO01_11987,cur_G_accs,462.3,54,GCA_000582985
KXX07_003134,cur_M_accs,580.0,54,GCA_020499985
KXX07_006399,cur_G_accs,522.9,54,GCA_020499985
DL762_001874,cur_G_accs,489.7,54,GCA_004154925
E4U48_000067,cur_C_accs,494.6,23,GCA_018360845
E4U48_000068,cur_B_accs,386.7,23,GCA_018360845
E4U48_000065,cur_M_accs,660.0,23,GCA_018360845
CNMCM8060_006026,cur_M_accs,582.3,23,GCA_012656395
CNMCM8060_006025,cur_G_accs,513.5,23,GCA_012656395
CNMCM8060_008991,cur_G_accs,479.3,23,GCA_012656395
F4804DRAFT_306203,cur_G_accs,465.2,23,GCA_022578535
DTO012A7_4007,cur_C_accs,565.3,23,GCA_023141275
DTO012A7_4006,cur_B_accs,404.9,23,GCA_023141275
DTO012A7_4005,cur_M_accs,704.4,23,GCA_023141275
DTO012A7_4004,cur_G_accs,558.7,23,GCA_023141275
CBS147311_2561,cur_C_accs,571.3,23,GCA_023141205
CBS147311_2560,cur_B_accs,404.8,23,GCA_023141205
