,BGC,GCF,GCC
13720,lichen_370.scaffold_750.region001.gbk,GCF_322,GCC_46
13721,lichen_370.scaffold_94.region001.gbk,GCF_143,GCC_58
13722,lichen_370.scaffold_945.region001.gbk,GCF_679,GCC_75
13723,lichen_370.scaffold_963.region001.gbk,GCF_29,GCC_58
13724,lichen_370.scaffold_97.region001.gbk,GCF_25,GCC_4
13725,lichen_371.scaffold_101.region001.gbk,GCF_25,GCC_4
13726,lichen_371.scaffold_104.region001.gbk,GCF_143,GCC_58
13727,lichen_371.scaffold_142.region001.gbk,GCF_25,GCC_4
13728,lichen_371.scaffold_15.region001.gbk,GCF_25,GCC_4
13729,lichen_371.scaffold_153.region001.gbk,GCF_25,GCC_4
13730,lichen_371.scaffold_194.region001.gbk,GCF_143,GCC_58
13731,lichen_371.scaffold_202.region001.gbk,GCF_25,GCC_4
13732,lichen_371.scaffold_210.region001.gbk,GCF_143,GCC_58
13733,lichen_371.scaffold_27.region001.gbk,GCF_4392,GCC_4
13734,lichen_371.scaffold_290.region001.gbk,GCF_143,GCC_58
13735,lichen_371.scaffold_315.region001.gbk,GCF_2312,GCC_46
13736,lichen_371.scaffold_353.region001.gbk,GCF_25,GCC_4
13737,lichen_371.scaffold_356.region001.gbk,GCF_18,GCC_58
13738,lichen_371.scaffold_396.region001.gbk,GCF_25,GCC_4
13739,lichen_371.scaffold_4.region001.gbk,GCF_31,GCC_4
13740,lichen_371.scaffold_412.region001.gbk,GCF_574,GCC_46
13741,lichen_371.scaffold_413.region001.gbk,GCF_29,GCC_58
13742,lichen_371.scaffold_423.region001.gbk,GCF_25,GCC_4
13743,lichen_371.scaffold_435.region001.gbk,GCF_25,GCC_4
13744,lichen_371.scaffold_48.region001.gbk,GCF_25,GCC_4
13745,lichen_371.scaffold_50.region001.gbk,GCF_25,GCC_4
13746,lichen_371.scaffold_501.region001.gbk,GCF_25,GCC_4
13747,lichen_371.scaffold_521.region001.gbk,GCF_25,GCC_4
13749,lichen_371.scaffold_593.region001.gbk,GCF_25,GCC_4
13750,lichen_371.scaffold_703.region001.gbk,GCF_25,GCC_4
13751,lichen_371.scaffold_71.region001.gbk,GCF_29,GCC_58
13752,lichen_371.scaffold_76.region001.gbk,GCF_1166,GCC_58
13753,lichen_371.scaffold_828.region001.gbk,GCF_25,GCC_4
13754,lichen_372.scaffold_1.region001.gbk,GCF_85,GCC_4
13755,lichen_372.scaffold_101.region001.gbk,GCF_29,GCC_58
13756,lichen_372.scaffold_1077.region001.gbk,GCF_143,GCC_58
13757,lichen_372.scaffold_1110.region001.gbk,GCF_149,GCC_4
13758,lichen_372.scaffold_1169.region001.gbk,GCF_25,GCC_4
13759,lichen_372.scaffold_1205.region001.gbk,GCF_25,GCC_4
13760,lichen_372.scaffold_1285.region001.gbk,GCF_25,GCC_4
13761,lichen_372.scaffold_146.region001.gbk,GCF_29,GCC_58
13762,lichen_372.scaffold_163.region001.gbk,GCF_392,GCC_4
13763,lichen_372.scaffold_183.region001.gbk,GCF_31,GCC_4
13764,lichen_372.scaffold_195.region001.gbk,GCF_530,GCC_46
13765,lichen_372.scaffold_2.region001.gbk,GCF_220,GCC_4
13766,lichen_372.scaffold_20.region001.gbk,GCF_25,GCC_4
13767,lichen_372.scaffold_214.region001.gbk,GCF_25,GCC_4
13768,lichen_372.scaffold_220.region001.gbk,GCF_29,GCC_58
13769,lichen_372.scaffold_261.region001.gbk,GCF_25,GCC_4
13770,lichen_372.scaffold_303.region001.gbk,GCF_25,GCC_4
13771,lichen_372.scaffold_309.region001.gbk,GCF_25,GCC_4
13772,lichen_372.scaffold_337.region001.gbk,GCF_143,GCC_58
13773,lichen_372.scaffold_383.region001.gbk,GCF_51,GCC_4
13774,lichen_372.scaffold_393.region001.gbk,GCF_143,GCC_58
13775,lichen_372.scaffold_4.region001.gbk,GCF_25,GCC_4
13776,lichen_372.scaffold_415.region001.gbk,GCF_25,GCC_4
13777,lichen_372.scaffold_450.region001.gbk,GCF_339,GCC_58
13778,lichen_372.scaffold_452.region001.gbk,GCF_4620,GCC_4
13779,lichen_372.scaffold_459.region001.gbk,GCF_29,GCC_58
13780,lichen_372.scaffold_46.region001.gbk,GCF_25,GCC_4
13781,lichen_372.scaffold_473.region001.gbk,GCF_25,GCC_4
13782,lichen_372.scaffold_483.region001.gbk,GCF_173,GCC_28
13783,lichen_372.scaffold_497.region001.gbk,GCF_25,GCC_4
13784,lichen_372.scaffold_507.region001.gbk,GCF_143,GCC_58
13785,lichen_372.scaffold_534.region001.gbk,GCF_25,GCC_4
13786,lichen_372.scaffold_55.region001.gbk,GCF_143,GCC_58
13787,lichen_372.scaffold_601.region001.gbk,GCF_143,GCC_58
13788,lichen_372.scaffold_602.region001.gbk,GCF_25,GCC_4
13789,lichen_372.scaffold_63.region001.gbk,GCF_10,GCC_58
13790,lichen_372.scaffold_665.region001.gbk,GCF_18,GCC_58
13791,lichen_372.scaffold_676.region001.gbk,GCF_25,GCC_4
13792,lichen_372.scaffold_7.region001.gbk,GCF_25,GCC_4
13793,lichen_372.scaffold_70.region001.gbk,GCF_10,GCC_58
13794,lichen_372.scaffold_80.region001.gbk,GCF_4224,GCC_4
13795,lichen_372.scaffold_9.region001.gbk,GCF_31,GCC_4
13796,lichen_372.scaffold_96.region001.gbk,GCF_25,GCC_4
13797,lichen_375.scaffold_1062.region001.gbk,GCF_29,GCC_58
13798,lichen_375.scaffold_1198.region001.gbk,GCF_3880,GCC_45
13799,lichen_375.scaffold_1219.region001.gbk,GCF_25,GCC_4
13800,lichen_375.scaffold_123.region001.gbk,GCF_180,GCC_45
13801,lichen_375.scaffold_1275.region001.gbk,GCF_29,GCC_58
13802,lichen_375.scaffold_1330.region001.gbk,GCF_346,GCC_4
13803,lichen_375.scaffold_1481.region001.gbk,GCF_1559,GCC_33
13804,lichen_375.scaffold_1542.region001.gbk,GCF_25,GCC_4
13805,lichen_375.scaffold_1637.region001.gbk,GCF_143,GCC_58
13806,lichen_375.scaffold_173.region001.gbk,GCF_71,GCC_58
13807,lichen_375.scaffold_180.region001.gbk,GCF_10,GCC_58
13808,lichen_375.scaffold_1853.region001.gbk,GCF_999,GCC_4
13809,lichen_375.scaffold_1864.region001.gbk,GCF_190,GCC_30
13810,lichen_375.scaffold_192.region001.gbk,GCF_1603,GCC_46
13811,lichen_375.scaffold_2097.region001.gbk,GCF_20,GCC_46
13812,lichen_375.scaffold_2356.region001.gbk,GCF_2306,GCC_4
13813,lichen_375.scaffold_247.region001.gbk,GCF_25,GCC_4
13814,lichen_375.scaffold_25.region001.gbk,GCF_1692,GCC_4
13815,lichen_375.scaffold_275.region001.gbk,GCF_1344,GCC_28
13816,lichen_375.scaffold_2829.region001.gbk,GCF_25,GCC_4
13817,lichen_375.scaffold_312.region001.gbk,GCF_29,GCC_58
13818,lichen_375.scaffold_324.region001.gbk,GCF_10,GCC_58
13819,lichen_375.scaffold_380.region001.gbk,GCF_222,GCC_75
13820,lichen_375.scaffold_416.region001.gbk,GCF_29,GCC_58
13821,lichen_375.scaffold_432.region001.gbk,GCF_25,GCC_4
13822,lichen_375.scaffold_44.region001.gbk,GCF_2293,GCC_58
13823,lichen_375.scaffold_45.region001.gbk,GCF_61,GCC_36
13824,lichen_375.scaffold_488.region001.gbk,GCF_25,GCC_4
13825,lichen_375.scaffold_584.region001.gbk,GCF_29,GCC_58
13826,lichen_375.scaffold_60.region001.gbk,GCF_143,GCC_58
13827,lichen_375.scaffold_64.region001.gbk,GCF_143,GCC_58
13828,lichen_375.scaffold_658.region001.gbk,GCF_1384,GCC_46
13829,lichen_375.scaffold_662.region001.gbk,GCF_617,GCC_45
13830,lichen_375.scaffold_717.region001.gbk,GCF_439,GCC_58
13831,lichen_375.scaffold_721.region001.gbk,GCF_1140,GCC_58
13832,lichen_375.scaffold_734.region001.gbk,GCF_29,GCC_58
13833,lichen_375.scaffold_854.region001.gbk,GCF_143,GCC_58
13834,lichen_375.scaffold_874.region001.gbk,GCF_18,GCC_58
13835,lichen_375.scaffold_876.region001.gbk,GCF_15,GCC_4
13836,lichen_375.scaffold_967.region001.gbk,GCF_25,GCC_4
13837,lichen_376.scaffold_100.region001.gbk,GCF_3161,GCC_36
13838,lichen_376.scaffold_1028.region001.gbk,GCF_1231,GCC_46
13839,lichen_376.scaffold_1053.region001.gbk,GCF_2095,GCC_58
13840,lichen_376.scaffold_112.region001.gbk,GCF_29,GCC_58
13841,lichen_376.scaffold_124.region001.gbk,GCF_4298,GCC_28
13842,lichen_376.scaffold_127.region001.gbk,GCF_143,GCC_58
13843,lichen_376.scaffold_150.region001.gbk,GCF_1322,GCC_28
13844,lichen_376.scaffold_162.region001.gbk,GCF_21,GCC_46
13845,lichen_376.scaffold_212.region001.gbk,GCF_357,GCC_4
13846,lichen_376.scaffold_213.region001.gbk,GCF_681,GCC_34
13847,lichen_376.scaffold_237.region001.gbk,GCF_2318,GCC_58
13848,lichen_376.scaffold_277.region001.gbk,GCF_10,GCC_58
13849,lichen_376.scaffold_290.region001.gbk,GCF_143,GCC_58
13850,lichen_376.scaffold_294.region001.gbk,GCF_18,GCC_58
13851,lichen_376.scaffold_309.region001.gbk,GCF_2824,GCC_46
13852,lichen_376.scaffold_318.region001.gbk,GCF_1202,GCC_58
13853,lichen_376.scaffold_335.region001.gbk,GCF_67,GCC_75
13854,lichen_376.scaffold_355.region001.gbk,GCF_3570,GCC_28
13855,lichen_376.scaffold_398.region001.gbk,GCF_20,GCC_46
13856,lichen_376.scaffold_4.region001.gbk,GCF_888,GCC_46
13857,lichen_376.scaffold_441.region001.gbk,GCF_603,GCC_58
13858,lichen_376.scaffold_452.region001.gbk,GCF_1328,GCC_45
13859,lichen_376.scaffold_46.region001.gbk,GCF_2086,GCC_53
13860,lichen_376.scaffold_474.region001.gbk,GCF_413,GCC_45
13861,lichen_376.scaffold_492.region001.gbk,GCF_315,GCC_4
13862,lichen_376.scaffold_5.region001.gbk,GCF_1633,GCC_4
13863,lichen_376.scaffold_55.region001.gbk,GCF_435,GCC_46
13864,lichen_376.scaffold_552.region001.gbk,GCF_4569,GCC_27
13865,lichen_376.scaffold_618.region001.gbk,GCF_222,GCC_75
13866,lichen_376.scaffold_68.region001.gbk,GCF_1848,GCC_46
13867,lichen_376.scaffold_750.region001.gbk,GCF_3814,GCC_4
13868,lichen_376.scaffold_784.region001.gbk,GCF_29,GCC_58
13869,lichen_379.scaffold_196.region001.gbk,GCF_4668,GCC_58
13870,lichen_379.scaffold_618.region001.gbk,GCF_2970,GCC_58
13871,lichen_38.scaffold_122.region001.gbk,GCF_21,GCC_46
13872,lichen_38.scaffold_1487.region001.gbk,GCF_288,GCC_30
13873,lichen_38.scaffold_284.region001.gbk,GCF_25,GCC_4
13874,lichen_38.scaffold_296.region001.gbk,GCF_25,GCC_4
13875,lichen_38.scaffold_36.region001.gbk,GCF_122,GCC_58
13876,lichen_38.scaffold_364.region001.gbk,GCF_378,GCC_3
13877,lichen_38.scaffold_374.region001.gbk,GCF_550,GCC_46
13878,lichen_38.scaffold_38.region001.gbk,GCF_143,GCC_58
13879,lichen_38.scaffold_575.region001.gbk,GCF_388,GCC_45
13880,lichen_38.scaffold_69.region001.gbk,GCF_3680,GCC_4
13881,lichen_38.scaffold_83.region001.gbk,GCF_1985,GCC_75
13882,lichen_38.scaffold_855.region001.gbk,GCF_2845,GCC_46
13883,lichen_38.scaffold_96.region001.gbk,GCF_215,GCC_46
13884,lichen_39.scaffold_106.region001.gbk,GCF_1580,GCC_46
13885,lichen_39.scaffold_126.region001.gbk,GCF_574,GCC_46
13886,lichen_39.scaffold_373.region001.gbk,GCF_25,GCC_4
13887,lichen_4.c00093_NODE_93...region001.gbk,GCF_3196,GCC_87
13888,lichen_40.scaffold_1035.region001.gbk,GCF_538,GCC_46
13889,lichen_40.scaffold_1490.region001.gbk,GCF_597,GCC_12
13890,lichen_40.scaffold_1678.region001.gbk,GCF_143,GCC_58
13891,lichen_40.scaffold_17.region001.gbk,GCF_25,GCC_4
13892,lichen_40.scaffold_1842.region001.gbk,GCF_999,GCC_4
13893,lichen_40.scaffold_191.region001.gbk,GCF_143,GCC_58
13894,lichen_40.scaffold_197.region001.gbk,GCF_143,GCC_58
13895,lichen_40.scaffold_310.region001.gbk,GCF_18,GCC_58
13896,lichen_40.scaffold_324.region001.gbk,GCF_25,GCC_4
13897,lichen_40.scaffold_342.region001.gbk,GCF_143,GCC_58
13898,lichen_40.scaffold_344.region001.gbk,GCF_29,GCC_58
13899,lichen_40.scaffold_368.region001.gbk,GCF_574,GCC_46
13900,lichen_40.scaffold_398.region001.gbk,GCF_29,GCC_58
13901,lichen_40.scaffold_428.region001.gbk,GCF_1232,GCC_46
13902,lichen_40.scaffold_749.region001.gbk,GCF_385,GCC_46
13903,lichen_40.scaffold_750.region001.gbk,GCF_143,GCC_58
13904,lichen_40.scaffold_8.region001.gbk,GCF_29,GCC_58
13905,lichen_40.scaffold_841.region001.gbk,GCF_29,GCC_58
13906,lichen_40.scaffold_9.region001.gbk,GCF_723,GCC_4
13907,lichen_40.scaffold_921.region001.gbk,GCF_143,GCC_58
13908,lichen_40.scaffold_988.region001.gbk,GCF_20,GCC_46
14064,lichen_41.scaffold_1034.region001.gbk,GCF_18,GCC_58
14065,lichen_41.scaffold_1051.region001.gbk,GCF_1029,GCC_46
14066,lichen_41.scaffold_1075.region001.gbk,GCF_515,GCC_4
14067,lichen_41.scaffold_108.region001.gbk,GCF_25,GCC_4
14068,lichen_41.scaffold_118.region001.gbk,GCF_10,GCC_58
14069,lichen_41.scaffold_1203.region001.gbk,GCF_71,GCC_58
14070,lichen_41.scaffold_1231.region001.gbk,GCF_25,GCC_4
14071,lichen_41.scaffold_1244.region001.gbk,GCF_143,GCC_58
14072,lichen_41.scaffold_1266.region001.gbk,GCF_4074,GCC_4
14073,lichen_41.scaffold_1294.region001.gbk,GCF_143,GCC_58
14074,lichen_41.scaffold_133.region001.gbk,GCF_189,GCC_58
14075,lichen_41.scaffold_1344.region001.gbk,GCF_1083,GCC_46
14076,lichen_41.scaffold_1368.region001.gbk,GCF_138,GCC_3
14077,lichen_41.scaffold_1378.region001.gbk,GCF_29,GCC_58
14078,lichen_41.scaffold_1484.region001.gbk,GCF_408,GCC_46
14079,lichen_41.scaffold_1549.region001.gbk,GCF_1938,GCC_45
14080,lichen_41.scaffold_1568.region001.gbk,GCF_87,GCC_36
14081,lichen_41.scaffold_157.region001.gbk,GCF_948,GCC_46
14082,lichen_41.scaffold_161.region001.gbk,GCF_29,GCC_58
14083,lichen_41.scaffold_165.region001.gbk,GCF_366,GCC_58
14084,lichen_41.scaffold_1674.region001.gbk,GCF_676,GCC_46
14085,lichen_41.scaffold_168.region001.gbk,GCF_10,GCC_58
14086,lichen_41.scaffold_1701.region001.gbk,GCF_597,GCC_12
14087,lichen_41.scaffold_181.region001.gbk,GCF_4894,GCC_12
14088,lichen_41.scaffold_1822.region001.gbk,GCF_20,GCC_46
14089,lichen_41.scaffold_1850.region001.gbk,GCF_87,GCC_36
14090,lichen_41.scaffold_189.region001.gbk,GCF_29,GCC_58
14091,lichen_41.scaffold_1902.region001.gbk,GCF_2149,GCC_4
14092,lichen_41.scaffold_1933.region001.gbk,GCF_53,GCC_4
14093,lichen_41.scaffold_194.region001.gbk,GCF_149,GCC_4
14094,lichen_41.scaffold_1962.region001.gbk,GCF_870,GCC_58
14095,lichen_41.scaffold_198.region001.gbk,GCF_143,GCC_58
14096,lichen_41.scaffold_2028.region001.gbk,GCF_317,GCC_58
14097,lichen_41.scaffold_2248.region001.gbk,GCF_275,GCC_4
14098,lichen_41.scaffold_225.region001.gbk,GCF_189,GCC_58
14099,lichen_41.scaffold_227.region001.gbk,GCF_18,GCC_58
14100,lichen_41.scaffold_231.region001.gbk,GCF_330,GCC_4
14101,lichen_41.scaffold_237.region001.gbk,GCF_20,GCC_46
14102,lichen_41.scaffold_2380.region001.gbk,GCF_679,GCC_75
14103,lichen_41.scaffold_2451.region001.gbk,GCF_1317,GCC_45
14104,lichen_41.scaffold_2703.region001.gbk,GCF_346,GCC_4
14105,lichen_41.scaffold_2760.region001.gbk,GCF_388,GCC_45
14106,lichen_41.scaffold_294.region001.gbk,GCF_1793,GCC_4
14107,lichen_41.scaffold_341.region001.gbk,GCF_25,GCC_4
14108,lichen_41.scaffold_382.region001.gbk,GCF_29,GCC_58
14109,lichen_41.scaffold_387.region001.gbk,GCF_20,GCC_46
14110,lichen_41.scaffold_400.region001.gbk,GCF_25,GCC_4
14111,lichen_41.scaffold_408.region001.gbk,GCF_534,GCC_46
14112,lichen_41.scaffold_429.region001.gbk,GCF_143,GCC_58
14113,lichen_41.scaffold_443.region001.gbk,GCF_29,GCC_58
14114,lichen_41.scaffold_454.region001.gbk,GCF_2228,GCC_30
14115,lichen_41.scaffold_458.region001.gbk,GCF_150,GCC_58
14116,lichen_41.scaffold_459.region001.gbk,GCF_143,GCC_58
14117,lichen_41.scaffold_48.region001.gbk,GCF_71,GCC_58
14118,lichen_41.scaffold_503.region001.gbk,GCF_20,GCC_46
14119,lichen_41.scaffold_507.region001.gbk,GCF_1856,GCC_4
14120,lichen_41.scaffold_515.region001.gbk,GCF_71,GCC_58
14121,lichen_41.scaffold_52.region001.gbk,GCF_143,GCC_58
14122,lichen_41.scaffold_528.region001.gbk,GCF_18,GCC_58
14123,lichen_41.scaffold_537.region001.gbk,GCF_665,GCC_27
14124,lichen_41.scaffold_551.region001.gbk,GCF_143,GCC_58
14125,lichen_41.scaffold_560.region001.gbk,GCF_4904,GCC_12
14126,lichen_41.scaffold_567.region001.gbk,GCF_143,GCC_58
14127,lichen_41.scaffold_57.region001.gbk,GCF_576,GCC_58
14128,lichen_41.scaffold_611.region001.gbk,GCF_1787,GCC_12
14129,lichen_41.scaffold_613.region001.gbk,GCF_29,GCC_58
14130,lichen_41.scaffold_63.region001.gbk,GCF_222,GCC_75
14131,lichen_41.scaffold_7.region001.gbk,GCF_597,GCC_12
14132,lichen_41.scaffold_700.region001.gbk,GCF_143,GCC_58
14133,lichen_41.scaffold_706.region001.gbk,GCF_260,GCC_46
14134,lichen_41.scaffold_739.region001.gbk,GCF_4452,GCC_58
14135,lichen_41.scaffold_75.region001.gbk,GCF_122,GCC_58
14136,lichen_41.scaffold_791.region001.gbk,GCF_143,GCC_58
14137,lichen_41.scaffold_806.region001.gbk,GCF_4532,GCC_46
14138,lichen_41.scaffold_821.region001.gbk,GCF_143,GCC_58
14139,lichen_41.scaffold_835.region001.gbk,GCF_143,GCC_58
14140,lichen_41.scaffold_941.region001.gbk,GCF_18,GCC_58
14141,lichen_41.scaffold_943.region001.gbk,GCF_143,GCC_58
14142,lichen_41.scaffold_968.region001.gbk,GCF_29,GCC_58
14143,lichen_41.scaffold_985.region001.gbk,GCF_2452,GCC_45
14144,lichen_41.scaffold_990.region001.gbk,GCF_71,GCC_58
14145,lichen_42.scaffold_1001.region001.gbk,GCF_18,GCC_58
14146,lichen_42.scaffold_1027.region001.gbk,GCF_763,GCC_28
14147,lichen_42.scaffold_104.region001.gbk,GCF_25,GCC_4
14148,lichen_42.scaffold_1048.region001.gbk,GCF_143,GCC_58
14149,lichen_42.scaffold_1063.region001.gbk,GCF_25,GCC_4
14150,lichen_42.scaffold_114.region001.gbk,GCF_91,GCC_45
14151,lichen_42.scaffold_115.region001.gbk,GCF_1187,GCC_12
14152,lichen_42.scaffold_1174.region001.gbk,GCF_29,GCC_58
14153,lichen_42.scaffold_118.region001.gbk,GCF_4244,GCC_45
14154,lichen_42.scaffold_13.region001.gbk,GCF_4764,GCC_46
14155,lichen_42.scaffold_139.region001.gbk,GCF_122,GCC_58
14156,lichen_42.scaffold_1396.region001.gbk,GCF_4268,GCC_46
14157,lichen_42.scaffold_141.region001.gbk,GCF_180,GCC_45
14158,lichen_42.scaffold_1477.region001.gbk,GCF_3808,GCC_45
14159,lichen_42.scaffold_1534.region001.gbk,GCF_181,GCC_58
14160,lichen_42.scaffold_1553.region001.gbk,GCF_18,GCC_58
14161,lichen_42.scaffold_1568.region001.gbk,GCF_29,GCC_58
14162,lichen_42.scaffold_16.region001.gbk,GCF_25,GCC_4
14163,lichen_42.scaffold_168.region001.gbk,GCF_143,GCC_58
14164,lichen_42.scaffold_1696.region001.gbk,GCF_3812,GCC_75
14165,lichen_42.scaffold_172.region001.gbk,GCF_71,GCC_58
14166,lichen_42.scaffold_1788.region001.gbk,GCF_18,GCC_58
14167,lichen_42.scaffold_196.region001.gbk,GCF_576,GCC_58
14168,lichen_42.scaffold_2092.region001.gbk,GCF_740,GCC_4
14169,lichen_42.scaffold_2134.region001.gbk,GCF_586,GCC_12
14170,lichen_42.scaffold_22.region001.gbk,GCF_4688,GCC_46
14171,lichen_42.scaffold_220.region001.gbk,GCF_1929,GCC_45
14172,lichen_42.scaffold_2219.region001.gbk,GCF_61,GCC_36
14173,lichen_42.scaffold_224.region001.gbk,GCF_29,GCC_58
14174,lichen_42.scaffold_2533.region001.gbk,GCF_20,GCC_46
14175,lichen_42.scaffold_2545.region001.gbk,GCF_21,GCC_46
14176,lichen_42.scaffold_255.region001.gbk,GCF_64,GCC_27
14177,lichen_42.scaffold_26.region001.gbk,GCF_10,GCC_58
14178,lichen_42.scaffold_265.region001.gbk,GCF_25,GCC_4
14179,lichen_42.scaffold_266.region001.gbk,GCF_143,GCC_58
14180,lichen_42.scaffold_3066.region001.gbk,GCF_20,GCC_46
14181,lichen_42.scaffold_318.region001.gbk,GCF_25,GCC_4
14182,lichen_42.scaffold_322.region001.gbk,GCF_10,GCC_58
14183,lichen_42.scaffold_382.region001.gbk,GCF_574,GCC_46
14184,lichen_42.scaffold_40.region001.gbk,GCF_1636,GCC_28
14185,lichen_42.scaffold_440.region001.gbk,GCF_29,GCC_58
14186,lichen_42.scaffold_451.region001.gbk,GCF_531,GCC_46
14187,lichen_42.scaffold_46.region001.gbk,GCF_10,GCC_58
14188,lichen_42.scaffold_467.region001.gbk,GCF_18,GCC_58
14189,lichen_42.scaffold_470.region001.gbk,GCF_1017,GCC_4
14190,lichen_42.scaffold_480.region001.gbk,GCF_29,GCC_58
14191,lichen_42.scaffold_482.region001.gbk,GCF_10,GCC_58
14192,lichen_42.scaffold_487.region001.gbk,GCF_143,GCC_58
14193,lichen_42.scaffold_493.region001.gbk,GCF_20,GCC_46
14194,lichen_42.scaffold_496.region001.gbk,GCF_260,GCC_46
14195,lichen_42.scaffold_509.region001.gbk,GCF_29,GCC_58
14196,lichen_42.scaffold_518.region001.gbk,GCF_2228,GCC_30
14197,lichen_42.scaffold_519.region001.gbk,GCF_71,GCC_58
14198,lichen_42.scaffold_544.region001.gbk,GCF_143,GCC_58
14199,lichen_42.scaffold_589.region001.gbk,GCF_841,GCC_45
14200,lichen_42.scaffold_602.region001.gbk,GCF_10,GCC_58
14201,lichen_42.scaffold_654.region001.gbk,GCF_25,GCC_4
14202,lichen_42.scaffold_657.region001.gbk,GCF_29,GCC_58
14203,lichen_42.scaffold_704.region001.gbk,GCF_71,GCC_58
14204,lichen_42.scaffold_707.region001.gbk,GCF_143,GCC_58
14205,lichen_42.scaffold_73.region001.gbk,GCF_615,GCC_58
14206,lichen_42.scaffold_730.region001.gbk,GCF_29,GCC_58
14207,lichen_42.scaffold_83.region001.gbk,GCF_1029,GCC_46
14208,lichen_42.scaffold_84.region001.gbk,GCF_143,GCC_58
14209,lichen_42.scaffold_861.region001.gbk,GCF_25,GCC_4
14210,lichen_42.scaffold_96.region001.gbk,GCF_215,GCC_46
14211,lichen_42.scaffold_961.region001.gbk,GCF_793,GCC_36
14212,lichen_42.scaffold_97.region001.gbk,GCF_29,GCC_58
14213,lichen_42.scaffold_995.region001.gbk,GCF_29,GCC_58
14214,lichen_45.scaffold_11.region001.gbk,GCF_770,GCC_4
14215,lichen_45.scaffold_13.region001.gbk,GCF_315,GCC_4
14216,lichen_45.scaffold_132.region001.gbk,GCF_552,GCC_4
14217,lichen_45.scaffold_139.region001.gbk,GCF_796,GCC_4
14218,lichen_45.scaffold_144.region001.gbk,GCF_143,GCC_58
14219,lichen_45.scaffold_15.region001.gbk,GCF_10,GCC_58
14220,lichen_45.scaffold_150.region001.gbk,GCF_136,GCC_58
14221,lichen_45.scaffold_167.region001.gbk,GCF_29,GCC_58
14222,lichen_45.scaffold_168.region001.gbk,GCF_4990,GCC_4
14223,lichen_45.scaffold_169.region001.gbk,GCF_1161,GCC_75
14224,lichen_45.scaffold_18.region001.gbk,GCF_1887,GCC_30
14225,lichen_45.scaffold_194.region001.gbk,GCF_10,GCC_58
14226,lichen_45.scaffold_224.region001.gbk,GCF_478,GCC_4
14227,lichen_45.scaffold_226.region001.gbk,GCF_298,GCC_46
14228,lichen_45.scaffold_232.region001.gbk,GCF_3145,GCC_4
14229,lichen_45.scaffold_235.region001.gbk,GCF_1079,GCC_58
14230,lichen_45.scaffold_255.region001.gbk,GCF_1078,GCC_58
14231,lichen_45.scaffold_28.region001.gbk,GCF_504,GCC_46
14232,lichen_45.scaffold_29.region001.gbk,GCF_39,GCC_4
14233,lichen_45.scaffold_293.region001.gbk,GCF_29,GCC_58
14234,lichen_45.scaffold_30.region001.gbk,GCF_1388,GCC_46
14235,lichen_45.scaffold_315.region001.gbk,GCF_10,GCC_58
14236,lichen_45.scaffold_338.region001.gbk,GCF_554,GCC_46
14237,lichen_45.scaffold_34.region001.gbk,GCF_18,GCC_58
14238,lichen_45.scaffold_378.region001.gbk,GCF_163,GCC_28
14239,lichen_45.scaffold_400.region001.gbk,GCF_10,GCC_58
14240,lichen_45.scaffold_42.region001.gbk,GCF_10,GCC_58
14241,lichen_45.scaffold_44.region001.gbk,GCF_776,GCC_4
14242,lichen_45.scaffold_442.region001.gbk,GCF_2161,GCC_4
14243,lichen_45.scaffold_467.region001.gbk,GCF_29,GCC_58
